no,name,address,review_star,review_text,gu
2430,서관면옥,서울 서초구 서초대로56길 11 1층,4,슴슴 맛 평양 냉면 입니다 서빙 직원 분 냉면 맛있게 법도 전반 적 만족한 식사  골동 냉면 포장 맛있어요 한우 수육 후라이팬 더 맛있습니다 포장 용기 하지만 포장 한겨울 가능한듯     ,서초구
2431,프릳츠 양재점,서울 서초구 강남대로37길 24-11 서림빌딩 1층,4,지하 어 두 컴컴 분위기 좋고 라떼 디카 페인 두유 변경 다 좋습니다  빵 들 여전히 맛있으나 커피 맛 너무 평범해져서 아쉽습니다   층 손님 들 조용하나 일 분 들 쉬 쩌렁쩌렁하 신기한 곳 입니다  의자 심각하게 삐걱 거려 위 커피 엎지 가능성        ,서초구
2432,백년옥 본관,서울 서초구 남부순환로 2407,3.1,간단하게      원 짜리 순두부 평범한 맛 불친절  음식 맛 무난 읍니 조금 친절히 응대 음식 맛 더 좋게 것 같 읍니  가격 맛 다 변해서 더 이상 메리트 없는 곳 여기 갈바 바로 아래 있는 부정 부페 훨 맛있고 가성 비 좋음 ,서초구
2433,설마중,서울 서초구 남부순환로 2648,3.4,연말 모임 행사 풀 코스 생각 많이 괜찮았어요  프라이 모임 수 있어서 좋았어요 맛 친절 적당합니다  친절 바라지 그런데   번룸 서버 분 언제 주문 계속 식사 준 건 생각 안 브레이크 타임 그래서 그 새 못 그릇 불친절한 말투 계속 안내 하니 기분 별로 같은 말 아 다르고 어 다른건데 요 고기 너무 못 셔츠 양념 좋 은 좋은 거지 아무 말 안 일행 모두 그 분 태도 보고 한마디 씩 하 는걸 사람 것 다 똑같네요 주차장 잘 있는 이유 별 두 개 ,서초구
2434,교대이층집 교대본점,서울 서초구 서초대로50길 24 청화빌딩 2층,4,엄청 맛있진 괜찮았다    일단 고기 너무 편하고 좋았다 통 삼겹 고기 부드럽고 육즙 같이 국물 간도 딱 대 체적 맛있었다 김치볶음밥 그냥 무난 느낌 하 본점 꼭 정도 아닌거 같다      댓글 밑반찬 더 살찐다고 안주 직원 있다는데 정신 아님     ,서초구
2435,하이디라오 강남점,서울 서초구 서초대로77길 54 서초W타워 2층,4,보통  사악한 가격 매우 친절한 서비스 맛 이 것 저 것 둘이서   만 원     ,서초구
2436,영동설렁탕,서울 서초구 강남대로101안길 24,3.4,고기 많고 국물 맛있음 자극 적 미지근하게 개인 적 좋았지만 뜨겁게 달라 있으니 참고 요즘 파 비싼데 파도 많고 깍두기 국물 주전자 있어서 취향 있음 배추김치 괜찮긴 한데 깍두기 맛 정말 좋았음 손님   할아버지 손님 들 이심 점원 아줌마 아저씨 들 사무 적 한데 불친절하지는 주문 때 아줌마 들 끼리 중국말 얘기 함   년 곳 오래된 곳 특유 분위기 있음 좀 쿰쿰함 개인 적 싫지 주차장 넓음  설렁탕 많음 국수 별로 당면 파 석 박지 맛  맛 있는데 내부 너무 오픈 분위기 술 마시기 조금 아쉬운 분위기 ,서초구
2437,이자카야나무 강남3호점,서울 서초구 서초대로75길 23,3.1,원래 이 곳 새우 튀김 정말 좋아했었습니다 그런데 얼마 전 방문 새우 작은 놈 요 가격 용서 재료 타협 그것 용서 없습니다  룸 프라이 맛 조음  강남 금욜 저녁 최대 이용  시간 은 쫌 오 바 아닙니 카   룸 아니구 그냥 테이블 디 그래서 남 들 자신 사람 드릉   어케 ,서초구
2438,봉산옥 서초동본점,서울 서초구 반포대로8길 5-6,3.7,  남자 사장 매우 불친절 만둣국 국수 모두 슴슴함 간 건가 생각 정도 김치 맛있음      맑은 국물 찬 만두 모두 매력 적 ,서초구
2439,탐라도야지,서울 서초구 서초대로50길 82,3.3,맛 그럭저럭 종업원 중국사람 말 못 알 실수 많고 돌 풀판 좋은데 철수 세 미로 그 자리 더러 움 주의  그냥 모든 것 전부 다 짐 갓 성비 최고 맛집   인분 무료 우삼겹 존맛 탱 임 해물 된장찌개 맛  개맛 있음 ,서초구
2440,노랑저고리 강남점,서울 서초구 서초대로73길 9 타임빌딩 5층,3,    밥때 사람 없는 시간 좋은 집 한가하니깐 음식 따뜻하게 맛있고 친절함    아무리 생각 여기 직원 들 근처 경쟁 업체 애 망하라고 침투 스파이 들 분명함 도저히 월급 일 서비스 이럴수는 없음 사장 뭐 사람 가게 망해가도 아무 상관없는 이 건물 건물 주인 그냥 취미 가게 분 ,서초구
2441,바른식 시골보쌈&감자옹심이 사당역별관점,서울 서초구 방배천로 12,2.4,음식 속도 너무 느랴 코스 요리 같아요 고기 다 쟁반 국수 요 순두부 막차 타고 갑자기   분 이따 마감 음식 빨리 계산 때 불편한 점 말 다른 일 모습 멋있어요  맛 보통 양 친절 하 최근 돌솥 보쌈 정식      원 깜놀 보쌈김치 예전 양 절반 정도 보쌈 기도 반찬 여럿 금방 자꾸 달라기에 너무 바빠 맨 밥 누룽지 손님 많은게 이해 불가  소주 및 맥주     원 ,서초구
2442,초선과여포 본점,서울 서초구 서초대로78길 44 2층,4.1,알바  하얀 테이블 보 사용 별 다섯 개 하지만 십 몇 년 간 맛 예전 못 별 네 개 그래도 근방 중국 음식점 중 젤 낫 기본 적 다 친절  팩트 체크 평일 저녁 시간 방문 웨이 팅 잠시 정도 식사 메뉴 양 개 많고 맛있음 볶음밥 쟁반짜장 다 상급 요리 갠츈하 가격 양은 누룽지 탕 존맛 ,서초구
2443,일일향 3호점,서울 서초구 서초대로78길 22 3층,2.8,낫벳 그러나  만원 의 짬뽕 음 다시 짬뽕 밥  불맛 조아요    나쁘지 ,서초구
2444,수향가 사당직영점,서울 서초구 남부순환로 2121-3,3.8,평점 알바 그냥 인스타 사진 곳 맛 가격 노답 같은 날 리뷰 여러 개 알바      맛있게 후기 재 방문 의사 있습니다 ,서초구
2445,고메램 강남점,서울 서초구 강남대로 359 대우도씨에빛2차 지하1층,3.8,맛 좋지만 직원 들 배 서비스 때문 집  회식 장소 양 갈비 구이 친목 모임  뛰어나게 맛있는 건 아니지만 모임 괜찮은 ,서초구
2446,꿉당,서울 서초구 강남대로 615,4.1,웨이 팅할 정도      자주 가지 항상 밥 맛있는 집 고기 웨이팅 약간 실망 ,서초구
2447,마루심 본점,서울 서초구 고무래로10길 10 청구빌딩 1층,3.5,비싸지 맛 맛있음  카운터 남자 놈 싸가지 진짜     알바 들 주문 못 알 실수 음식   분 안 것 있어서 주문 취소 함 불쾌한 경험 안 ,서초구
2448,정담은,서울 서초구 방배천로2길 15,3.3,부모님 아들 아들 말 두 번 올 곳 아닌것 같아요 한마디         ,서초구
2449,태양커피,서울 서초구 서초대로25길 55 1층,4.4,아인 슈페 너 플랫 화이트 존맛 하지만 자리 잡기 너무 어려운  비엔나 커피 카푸치노 오픈 런 편하게     ,서초구
2450,버드나무집 서초본점,서울 서초구 효령로 434,3.4,갈비탕       원 이지만 고기 많고 맛있음 하루 종일 안 배부름 구 이류 맛 좋고 반찬 들 기본 적 맛있음 바쁜 시간대 가면 직원 들 선 선 틱틱 경향 있음 그래도 맛있고 깨끗한 편 자주 가게  국밥 고기 계속     ,서초구
2451,영동족발 본점,서울 서초구 남부순환로358길 8,3.2,장충동 성수동 양재동 족발 유명하죠  맛 분위기 가성 비 전반 적 아쉬워요  오랜 만 영동 족발 여전히 맛있고 좋습니다 ,서초구
2452,청류벽,서울 서초구 서초대로74길 29 1층 105호,3.5,보쌈 맛있어 들깨 막국수 더 맛있어  육개장 고기 점 없는건 진짜 너무한거 아닙니까       얼굴 앞 소리 살짝 대꾸 아니면 안    ,서초구
2453,산들해 반포점,서울 서초구 반포대로 287 래미안퍼스티지 중심상가 지하1층,3.5,한식 든든하게 때 가면 만족 곳 청결하고 음식 종류 다양하고 맛 준수 가격 슬프지만 이해 감      서초 구민 맛집 근데 때 가격 그만 좀 올라앜 한식 마니아 로서 포기 수 없었 움 ,서초구
2454,한소반 청계산점,서울 서초구 청계산로 249,3.6,등산 버 프로 맛있게 간장 없는 파전 특이했어요  청계산 플레이 팅 예쁨 웨이 팅 있음     ,서초구
2455,밴건디스테이크하우스,서울 서초구 사평대로22길 5 1층,4.6,스테이크 파스타 감 다 맛있어요  예 약 시간 도착 전화 달라기에 좀 전화했더니   어차피 이용 시간 몇 시 몇 분 왜 전화 굳이 듯 직원 말투 좀 당황 스러웠던거 같네요 남편 둘 포터 하우스   세트 주문   인용 양 많아서 스테이크 사이드 반 쯤 포장 저 미디엄 레 어 선호 남편 위해 미디엄 주문 적당히 맛있게 티라미수 제 입맛 최고   스테이크 맛 있는데 감흥  고기 주 기적 파스타 맛있어요 ,서초구
2456,강촌원조쭈꾸미 본점,서울 서초구 남부순환로350길 36 1층,3.7,정말 생 쭈꾸미 주문 강요 있네요 이렇게 달달 쭈꾸미 첨  맛 있는데 생 쭈꾸미 주 문 강요 좀 있네요      뭐 또 생 야 맛있긴 함 근데 금액 대가 훅 가격 대비 미묘하네요  쭈삼 번 계속 ,서초구
2457,진스시,서울 서초구 강남대로43길 22-2,3.8,두 틈 하 맛 좋네요 가격 좋습니다  모 듬 스시 있고 코스 요리 있는데 코스         원 이라 저렴 이 버젼 이 만족도 걸 감안 주문 근데 왠 걸 생각 회 싱싱했고 식감 괜찮았다 점심시간 대 사람 들 많이 케어 못 줄 생각 괜찮았다 여유 있는 시간대 더 여유 있게 식사 수 있을 것 같다 창 통 유리 답답하지 좋은 듯 마지막 뜨끈한 우동 가성 비 코스 만하 스시 적당한 회 그리고 채소 나쁘지         회 두 툼 하 좋았으나 직원 들 손님 응대 미흡했습니다 직원 간 의사소통 안되었던것 같습니다 개별 룸 있어서 개별 식사 좋았어요 ,서초구
2458,리에또,서울 서초구 방배천로4안길 20 2층,3.8,급식 스파게티      스파게티 스토리 정도 퀄리티 입니다    ,서초구
2459,배나무골 양재본점,서울 서초구 마방로2길 12 보성빌딩 지하1층,3.8,가성 비 노굿 비싼데 없어요   인분 둘 먹음 딱입니다 비싸면 양 제대로 돈 같다  처음 방문 깔끔한 반찬 토마토 가지 튀김 이인상 적 맛있었습니다 추천  노발렛비 요즘 이런데 없어요 맛 기본 장 착 어른 들 딱이예요 오리 한우 구 분안 가요 ,서초구
2460,육품,서울 서초구 강남대로65길 12 2층,3.3,별 하나 아까운 곳 추천 포인트 없습니다    삼겹살     비계 너무 심한거 아니냐고 하니 원래 이 삼겹살 살코기 목살 더 이상 말 안 통 것 같아서 그냥 거기 장사 신기함  고기랑 국수 맛있음 근데 직원 그 누구 마스크 일 고기 갑자기 안 거의 먹음 시간 오지 내 거 보고 그냥 서비스 별로 다시     ,서초구
2461,공미학,서울 서초구 서초대로48길 101 1층,3.5,동네 이런 곳 정도 주택가 위치 힙 카페 빵 종류 의외로 많고 다른 빵집 보기 힘든 유니크 빵 들 많다 커피 그냥 보통 맛 인테리어 조명 좀 어두웠고 힙 분위기 주변 마땅히 한 카페 많이 없는데 힙 카페 여기 추천  점심 샌드위치 종종 맛있어요 루프 탑 예뻐요     ,서초구
2462,초동집 본점,서울 서초구 방배천로 22,4.1,가족 괜찮았어요  돼지갈비 너무 맛있어요 너무 맛있어서 저 다음 돼지갈비 여기 양념 적당하고 고기 질도 너무 좋아요  육회      원 인데 진짜 진짜 맛없어요 진짜 핏물많 질겨 계속 계란노른자 육회 진짜 퀄리티 안좋습니다 악플 진짜 너무 맛없어서 굳이 로그인 안되있는거 댓글 답니 절대 육회 포장 테이크 아웃   심지어 젓가락 안 줌 이렇게 장사 바 두루 마리 휴지 세트 계속 또 추가 내용 퇴근 기분 좋게 한번 잘 못 선택 참고 육 회사   분 안에 양념 대충대충 이렇게 그냥 포장 안된다고 ,서초구
2463,삼성각,서울 서초구 서초대로78길 42 2층,2.4,           종로 모임 룸 코스 적당하다  프라이 빗 룸 많고 음식 깔끔하니 괜찮네요  사장 님 후기 안보 시나 근처 중국집 중 최악 맛 서비스 모두 제발 다른데 가세 ,서초구
2464,캐틀앤비 양재천점,서울 서초구 양재천로 131,2.9,커피 음식 맛 커피 맛 안 내 입맛 이상한 건가 와이프 표정 안좋다  진짜 인생 최악 카페 서비스 왜     진짜 리뷰 안 밥 노트북 제지 당함 사람 많은 주말 아니었고 한산한 평일 오전 수다 노트북 안되는군요  만원 금액 주문   분 도 안되서 굉장히 불친절 안 ,서초구
2465,해담채 남부터미널점,서울 서초구 서초중앙로5길 10-8 쁘띠오피스텔 지하 1층,3.5,이런 곳 처음 임 안 같음  시   분 예약  시   분 부터 음식  시 음식 다 음식 시간 매우 김 대충  시간 동안 있었는데 취식   분 대기  시간   분 진짜 최악 식당 연말 이 그렇다고는 감당 수 있을 정도 예약 예약 다 미리 준비 정말 별로 임 동네  만  천원 짜리 한정식 별로 임  만원 짜리 진심 배고파서 햄버거 하나      맛있어요 양도 많고 깔끔해서 자주 것 같아요   ,서초구
2466,크라이치즈버거 양재역점,서울 서초구 강남대로41길 8,4.5,패티 아무 맛 안남  가성 비 인앤아웃 겉 흡사하지만 맛 묘 다름 주의  감 살짝 아쉽다 노 브랜드 ,서초구
2467,이남장 서초점,서울 서초구 서초대로49길 4,2.5,웨이팅 없지만 이 가격 아닌듯      기대 ,서초구
2468,메이탄 강남점,서울 서초구 서초대로73길 54 2층 210~214호,3.9,    짜장면 하나 식전 차 양상추 샐러드 망고 샤베트 아이스크림 배부르게 엄청 바쁜 시간 같은데도 신속하게 좋았네요  알 짬뽕 정말 면 알 곤 이 더 많네요    ,서초구
2469,자매수산 본점,서울 서초구 서초대로77길 55 1층 107호,2.8,입지 중요한 이유  방어 은 맛있으나 너무 협소 가격 너무 비싸네요  비 추천 가지 후회 이렇게 양 얇게 방어 회 처음  만원 짜리 대자   인분 줄 최소한 양심 장사 시끄럽고 좁고 그닥 위생 적 방어 신선도 괜찮았다 ,서초구
2470,데블스도어 센트럴시티점,서울 서초구 사평대로 205,3.5,        양 간 매우 가격 비쌌어요 ,서초구
2471,속초어시장 방배점,서울 서초구 방배천로2길 7 1층,3.3,사당역 가성 비 있는듯  사 당 점 여기 좋으나 구멍 가게 횟집 생 와사비 안 에바 생 비 거 얼마나 사당 점도 여기 단 가안 안 사장 관리 안해 몇십 만원 어치 음료수 한잔 서비스 안     ,서초구
2472,교대갈비집,서울 서초구 반포대로28길 91 대진빌딩 2층,4.2,모임 적당해요       곳 입니다  계속 사 장님 들 끼리 교대 ,서초구
2473,요멘야고에몬 강남점,서울 서초구 서초대로77길 7 서초빌딩 1층,3.3,대기    몇 팀 엄청 정도 아닌듯 전체 적 무난 한번 쯤 대기 별로 없을 때 한 정도  어우 비싸     ,서초구
2474,채미가,서울 서초구 법원로2길 15,3.5,너무 괜찮았어요 일요일 점심 편안한 분위기 부모님 식사 직원 분들 친절하셨고 서비스 좋았습니다      정갈하고 좋았어요 조용하고 음식 들 백 맛있네요 잘 ,서초구
2475,미우야,서울 서초구 강남대로23길 90 기정빌딩 1층,3.3,안 맛있었어요 명란 계란말이 굿 주차 발렛  왜 항상 웨이팅 있는 의문 곳 돈까스 카츠동 별로 집 해먹 다가 카츠동 나 맛  첨 비싸고 맛 별로 안 좋아했으나 꽤 주 기적 곳 모든 메뉴 볼 예정 집 근처 멀리 정도 ,서초구
2476,굴뚝집 사당본점,서울 서초구 방배천로2안길 7 우정빌딩 1층,3.4,회식 곳 좋더라구요  예약 때 예약 안될지 확답 못 다음 날 사람 많아서 예약 취소 통보 예약 체계 없는 것 같아요     ,서초구
2477,프로간장게장 신사본점,서울 서초구 강남대로97길 7 2층,3.3,매우 만족했던 식사 물음표 가득한 서비스 응대 맛 있고 엄청 신선해서 같 이간 외국인 친구 들 좋아했음 친구 한국 온 이유 여기 때문 것 같다고 너무 좋아함 자기 나라 싫다고 정도 매우 매우 만족 하지만 사장 님 각자 카드 계산 갑자기 반말 각자 계산 불편하다고 더치 안 안되냐고 심 느낌표 시작 물음표 맛집  효도 맛집 어머니 맛 그럼 별 다섯 개 게장 가성 바라지  비싼만큼 그 값 지불 곳 찬 게장 맛있음 하지만 비싸다 맛있다 ,서초구
2478,산들해 양재동점,서울 서초구 강남대로 213 엘타워 지하1층,3.1,간이 쎈 편이  양배추 간장게장 락스 냄새 단명 것 같은 음식 입니다  애매하네요 일단   명가 가성 비 맛 중간 짱   명 이상 가성 비고 머 없는 곳   명   명 똑같음 식성 좋아서 계속 리 머 제일 단점 넓 은상 국 딸 개 씩 건 정말 아님 오늘 가격 또  천원 세명 이서  만원 훔 ,서초구
2479,디오디아2.0,서울 서초구 강남대로 213 엘타워 4층,4,중식 후식 많이 아쉽네요 회도 너무 조잡 스럽고  가성 비값 호텔 뷔페 행복했어요 어르신 분들 음식 맛있다고하셔서 더 만족 강 추해요  제 최근 엘 타워 디오 디아     뷔페 왓 어 샐러드 뿐 아니라 호박죽 전복죽 해물탕 낙탕 등 죽류 탕류 구비 있구요 고기 불고기 목 살구 이 바베큐 폭립 등 다양한 종류 구비 있더라고요 앤 다이브 샐러드 관자 타르 타르 뽈뽀 메론 프로슈토 마리 토마토 등 요리 책 진귀한 음식 들 많이 조개찜 맛있었고요 새우 요리 배 불리 튀김 입 살살 맛있었어요 초밥 신선 평일 저녁 뷔페 특색 메뉴 뭐 뭐 해도 다리 대게 전복 새우 등 해물 짐 디저트 종류 다양하더군요 여러 종류 맛 리뉴얼 디 오디오     뷔페    개 룸 있어 뷔페 돌잔치 연말 모임 동창 모임 부부 동반 모임 환갑잔치 등 수 있다고 하니 엘 타워 특별한 추억 수 있겠네요     개의룸  프라이빗한공간  가성비뷔페  서울가볼만한뷔페  돌잔치  생일  연말모임  동창모임  부부모임  환갑잔치  디오디아  디오디아     디오디아뷔페 ,서초구
2480,샤브리샤브샤브,서울 서초구 방배천로2길 21 성현빌딩 3층,2.9,맛없고 정신 하나 없음 진짜 어디서 알 사람 많은게 희한함  양고기 냄새 심하게 직원 서비스 정신 없어요  직원 불친절 개인 손님 손님 아닌듯 단체 손님 시끄럽고   번 벨 까말까 술 것 아주 대단하다 ,서초구
2481,주,서울 서초구 동광로19길 16,3.7,탕수육 굳  중식 요리 때 곳     칠리 새우 누룽지 같이 정말 맛있어요 탕수육 바삭 좋아요 ,서초구
2482,모던눌랑 센트럴시티점,서울 서초구 사평대로 205 센트럴시티 파미에가든 4층 BP4-6호,3.4,홀 넓고 분위기 편안해요 요리 맛있어요  맛있긴한데 비싸요          ,서초구
2483,채빛퀴진,서울 서초구 올림픽대로 2085-14,4,    서울 최고 가성 비 뷔페 입니다     ,서초구
2484,홍미단 방배본점,서울 서초구 효령로31길 94,3.9,추억 맛  떡볶이 꼬마 김밥 어묵  가래떡 떡볶이 괜찮은 튀김 있는 집 순대 소스 맛있고 떡 튀김 별미 브랜딩 사장 님 직원 분들 위주 가게 운영 느낌 ,서초구
2485,강고집 사당본점,서울 서초구 방배천로4안길 6 1층,4.5,    친절하긴 밑반찬 아쉬운 느낌    고기 그냥 그랬어요  리뷰 왜 좋은지 일단 사장 님 프로 정신 대박 고기 진심 분       그리고 일 분 들 다 친절 느낌 아니지만 진짜 프로 같고 깍 듯 너무 믿음 직 서비스 사장 님 믓쨍 ,서초구
2486,대나무골,서울 서초구 법원로3길 15 영포빌딩 지하,2.7,너무 정신 없음 음식 접시 막 그냥 주 고가 속도 너무 빠르고 한정식 집 그냥 패스트푸드 점  최고  지난 토요일 방문 진작 예약 밖   분 은 대기 듯 음식 맛 괜찮은데 손님 진짜 너무 너무 많더군요 일이 너무 많아 그 런가 서빙 분 너무 힘들어서 그런지 얼음 물 좀 달라 그냥 물 거 아니냐고 그런 얘기 그리고 뭘 좀 달라 눈 흘기기 그러고도 해 달라 걸 뒤늦게나마 다 주 시기 어려운 분 들 함께 자리 얼굴 붉히고 그냥 좋게 있다 주말 그렇게 손님 많으니 서빙 분 들 힘들어서 무심 결 마 불친절하게 거 아닌가 이건 감당 손님 수용 주인 몫 아닌가 ,서초구
2487,교대곱창,서울 서초구 서초중앙로 77,2.3,직원 분들 정말 친절하셨는데 맛    맛 때문 재 방문 없을것 같습니다      소 주 한 병 도망 인생 최초 맛집 ,서초구
2500,강남한우정육식당,서울 서초구 강남대로6길 5,3.4,양 너무  없을만큼 고기 양 불친절한 서비스   명 좌석 한 접시 연 두부       두어 접시 더 부탁 무시 당함 오후  시 에 텅빈 좌석 불구 바쁜 척 하 정육 식당 원래 반찬 함 김치 상추 연 두부 다시 안 마음 재 주문 안 가성 비 최하 절대 비 추천  고기 너무 신선하고 맛있어요 상차림 비 없어서 좋았고 회사 근처 자주 오지 맛 한결같아서 좋습니다 사장 님 너무 친절하세요    ,서초구
2501,레몬그라스타이,서울 서초구 효령로68길 67,4,변했어요 맛 그럭저럭 이나 양 너무 똠양꿍       원 짜리 집 국 공기 대접 아니고 공기 정도 안 중 새우     개 버섯 몇 조각 다 네 요 메뉴 덜 줄 카레라이스 너무 내용물 부실했어요 전 이정 아니었던 것 같은데 너무 부실해졌어요 맛 너무 같고 이제 안 같네요 솔직히 이 가격 이면 다른 거 훨씬  맛있어요 근데 가격 대비 너무 부실해요    남사 장 직원 불친절 ,서초구
2502,js가든 잠원점,서울 서초구 잠원로4길 33-2 스타빌딩 지하 1층 101~110호,4,예전 파스텔 있었을 땐 맛있었는데 오랜 만 식사 맛 영 가격 대비 맛 별로 누구 모시 식사 자리 민망할 정도 그냥 그래요    그리고 직원 들 너무 교육 안되어있는듯 식사 있는데 말 없이 식기 문도 그냥 휑 그래도 꾸준히 방문 곳 초심    아쉽네요 앞 재 방문 없을듯  진짜 친절하고 맛 있는 곳  안 코스 음식 들 다 너무 가격 대비 구성 별로 임 ,서초구
2503,마얘,서울 서초구 사평대로22길 14 1층,3.4,테이크 아웃 커피 교육 맨손 빨대 휘 저 어서 당황    밀푀유 사이 엄청 짧은 남자 머리카락 딱히 안 같음     ,서초구
2504,일품헌,서울 서초구 남부순환로 2634-27,3.2,내 돈 사 먹기 싫지만 회식 갠   점심 샤브 칼국수       원      호불호 갈릴 수도 있다   일단 향 때문 중국 식 느낌 이남 그 외 엄청 맛있다 느낌 못 ,서초구
2505,크래버대게나라 서초점,서울 서초구 남부순환로339길 72 1층,3.9,맛있게잘  연말 외식 장소 강추 좋은 시간  오랜 만 가족 들 맛있게 자주 못 가도 번 씩 방문 좋습니다 ,서초구
2506,은행골 강남역점,서울 서초구 서초대로75길 34 3층,3.7,엥 웬 리뷰 알바 강남 은행 골집 다 강남 젤 맛있음 샤리 간이 회 상태    논현 신사 훨        진짜 너무    돈 아까웠어요 초밥 작고 맛 없음 심지어 다음 날 배탈 남 겨울   ,서초구
2507,더가든키친,서울 서초구 강남대로107길 6 더리버사이드호텔 1층,3.2,조카 생일 파티  시 에 점심 시작 토요일 날 사람 너무 많았다 줄 있고 주차 오래 너무 정신 없었는데 부페 너무 맛있었음 간정 게장 랍수타 해물 엘에이 갈비 등 양 질 괜찮았고 테이블 사이 간격 나쁘지 혹 룸 안쪽 독립 쇼파 있는 공간 예약 것 좋을 것 같다         ,서초구
2508,구름떡,서울 서초구 방배로33길 21 1층,3.9,맛 좀 변했어요 맛 있는데 예전 가격 대비 감동  내 입맛     흑임자 떡 도랏음 그냥 재질 미침    내 떡 중 제일 맛있음    ,서초구
2509,한양왕족발,서울 서초구 방배천로2안길 15,3.9,말 중간 감 맛 아님  입맛 주관 적 하지만 무지 맛있는 아님 국수 기호 다소 수도 있음  족발 맛있고 비빔 소스 맛있어요 ,서초구
2510,장꼬방,서울 서초구 강남대로61길 27 1층,4.2,찹쌀 그 시러 가세 쑥 찹쌀 존맛  근본 팥빙수 위 밤 달 오독오독 맛있어요  맛 있는데 매장 좀 덥네요 ,서초구
2511,정담이깃든사랑채,서울 서초구 방배천로2길 7 2층,3.5,        미리 전화하여 점심 메뉴 요정 점장님 허락 보고 서비스 음식 맛 반했답니다 저 모임 단 톡방 여러 곳 소개    ,서초구
2512,프리퍼커피로스터스,서울 서초구 반포대로5길 4 1층,4.2,의자 불편 커피 맛 그냥 평범했고 디저트 들 주변 맛있는 베이커리 카페 많은데 왜 이 돈 이 동네 파바 대부분 훌륭합니다  고소한 커피 맛있고 디저트 맛집 임 인절미 티라미수 밑 녹차 시트 특이하고 맛 남근 데 손님 너무 많다    다른건 다 좋은데 디카 페인 아메리카노 맛없어요 ,서초구
2513,만원수산,서울 서초구 서초대로77길 37 서초동월드1308 상가 3층 302호,3.7,가성 비 최고 임  왜 배민 주문     원 더 비쌈 배달 배달 비대  가성 비 좋고 맛 괜찮았어요 ,서초구
2514,설눈,서울 서초구 서초대로46길 20-7 영토빌딩 1층,3.8,평양   냉면집 운영 주인 장 가족 직접 운영 맛 괜찮으나 주방 바빠서 서비스 기대 말 길 일요일 저녁  시   분 경 방문 너무 주문 마감 미리 것 추천 건물 앞 주차 몇 대만 가능 주변 유료 주차장 기본  천원 부터라 비싼 편  평냉 아니지만 적당히 감칠맛 나 고 기 육수 직접 빚 손 만두 맛 요 자주 집 입니다  간간 육수 소고기 육수 닭 육수 감칠 맛 있음 개인 적 면 살짝 아쉬움 ,서초구
2515,이자카야 공감 강남역점,서울 서초구 강남대로65길 7 2층,3.5,조용한 분위기 아님 갠  룸   만원 이상시켜야 안주 쫌 비싼 맛 회랑 타코 와사비 육회 난 다 맛 엇 육회 약간 해동 덜 아 삭 한 느낌 살짝 슬펏어욬 그래 듀 타코 와사비 저 코 매워서 안머것 친구 줏어먹엇어  룸 있어서 좋은데 위 아주 조용하진 사시미 양 작아 아쉬움    ,서초구
2516,진동둔횟집,서울 서초구 강남대로91길 18,3.7,예약 불구   층   층 가라   층   층 다시 가라   층   분 정도 논 보릿자루 이러한 서비스 적 측면 뿐 아니라 가격 대비 양 회의 질 생각 저 개인 적 다시 안 것 같은 집 입니다 콜키 프리가 아니라면 딱히 이점 보이지 그냥 어지간한 이자카야 동네 횟집 가세         ,서초구
2517,라비드쿤,서울 서초구 마방로2길 15-5,3.6,얘전 맛있었음  뇨끼 특히 맛있어요 다른 음식 들 전부 맛있게 자주 식당  전반 적 맛 좋았고 단호박 새우 짧은 파스타 진짜 맛있었어요 이 거 또    분위기 서비스 맛 다 좋은데 전 지하철 타고 괜찮았지만 골목 위치 있어 주차 불편할 것 같아요 ,서초구
2518,육목원,서울 서초구 서초대로78길 46 1층,4,계속 비싼 메뉴 추천 가성 비 메뉴 지금 주문 안 술 더 많이 쉬 가격 비싼 편 그렇다고 고기 그 값 전혀 아님 고기 처음 다시 방문 일 절대 없을 예정 입니다  얼마 전 손님 들 모시 저녁식사 위해 룸 미리   명 예약 예약 일주일 전 문자 예약 인원 안 경우    만원 패널 티 있다고 갑자기    만원 이라는 문자 당황 연말 그러려니 일행 중 한 명 코로나 확진 바로 전화 양해 구 예약 일 룸   명 룸 자리 한 명 모서리 끝 배치 분명   명 자리 예약 방 모서리 여기 손님 들   차 당황 그리고 천천히 여러가지 먹기 위해 삼겹살   인분 먼저     인분 야한다는 불친절한 대답 여기   차 당황 계속 끊임없이 소고기 강요 서버 분   차 당황 친구 들 자리 절대로 손님 혹은 윗 분들 수 있는 식당 아닙니다 회사 많은 강남역 이런 영업 당황 스럽네요 저 손님 모시 고갈 자리 룸 분 들 피해 보지  회식 때 팀 회식 여러 번 방문 얼마 전 영수증 계산 실수 셨던 거 주의 부탁드리고 일부 너무 실망 스럽습니다 ,서초구
2519,진대감 교대점,서울 서초구 서초대로50길 62-9 1층,3.1,역시 차돌 삼 합 좋지요 다시      잘 아주 술술 ,서초구
2520,봉피양 양재점,서울 서초구 강남대로 283 남성빌딩 1층,2.5,가격 대비 양 질 모두 좀 섭섭했습니다  맛있어요  너무 급하게 음식 무언 쉬 시 람 굉장히 불편하게 이렇게 소화 안되게 눈치 식당 처음 비싼 돈 안 렵 다 근데 고깃집 왠 회 ,서초구
