name,datetime,min,max
창덕궁·종묘,2023-02-21 09:20,10000,12000
광화문·덕수궁,2023-02-21 09:20,26000,28000
경복궁·서촌마을,2023-02-21 09:20,8000,8500
서울숲공원,2023-02-21 09:20,8500,9000
남산공원,2023-02-21 09:20,12000,14000
국립중앙박물관·용산가족공원,2023-02-21 09:20,800,900
서울대공원,2023-02-21 09:20,1500,2000
이촌한강공원,2023-02-21 09:20,3500,4000
월드컵공원,2023-02-21 09:20,4500,5000
잠실종합운동장,2023-02-21 09:20,2000,2500
반포한강공원,2023-02-21 09:20,2000,2500
잠실한강공원,2023-02-21 09:20,3500,4000
뚝섬한강공원,2023-02-21 09:20,2500,3000
망원한강공원,2023-02-21 09:20,1500,2000
북서울꿈의숲,2023-02-21 09:20,3000,3500
종로·청계 관광특구,2023-02-21 09:20,24000,26000
이태원 관광특구,2023-02-21 09:20,7000,7500
잠실 관광특구,2023-02-21 09:20,36000,38000
명동 관광특구,2023-02-21 09:20,48000,50000
동대문 관광특구,2023-02-21 09:20,22000,24000
강남 MICE 관광특구,2023-02-21 09:20,12000,14000
홍대 관광특구,2023-02-21 09:20,36000,38000
여의도,2023-02-21 09:20,120000,125000
인사동·익선동,2023-02-21 09:20,16000,18000
DMC(디지털미디어시티),2023-02-21 09:25,22000,24000
북촌한옥마을,2023-02-21 09:25,700,800
성수카페거리,2023-02-21 09:25,10000,12000
가로수길,2023-02-21 09:25,20000,22000
압구정로데오거리,2023-02-21 09:25,16000,18000
창동 신경제 중심지,2023-02-21 09:25,22000,24000
영등포 타임스퀘어,2023-02-21 09:25,9500,10000
노량진,2023-02-21 09:25,14000,16000
쌍문동 맛집거리,2023-02-21 09:25,2500,3000
수유리 먹자골목,2023-02-21 09:25,9500,10000
낙산공원·이화마을,2023-02-21 09:25,200,300
구로디지털단지역,2023-02-21 09:25,30000,32000
선릉역,2023-02-21 09:25,50000,52000
서울역,2023-02-21 09:25,18000,20000
가산디지털단지역,2023-02-21 09:25,38000,40000
역삼역,2023-02-21 09:25,32000,34000
강남역,2023-02-21 09:25,54000,56000
고속터미널역,2023-02-21 09:25,10000,12000
용산역,2023-02-21 09:25,12000,14000
교대역,2023-02-21 09:25,12000,14000
연신내역,2023-02-21 09:25,5000,5500
신촌·이대역,2023-02-21 09:25,16000,18000
왕십리역,2023-02-21 09:25,7000,7500
신림역,2023-02-21 09:25,10000,12000
건대입구역,2023-02-21 09:25,12000,14000
신도림역,2023-02-21 09:25,5500,6000
창덕궁·종묘,2023-02-21 10:20,12000,14000
광화문·덕수궁,2023-02-21 10:20,26000,28000
경복궁·서촌마을,2023-02-21 10:20,8500,9000
서울숲공원,2023-02-21 10:20,10000,12000
남산공원,2023-02-21 10:20,14000,16000
국립중앙박물관·용산가족공원,2023-02-21 10:20,1000,1500
서울대공원,2023-02-21 10:20,2000,2500
이촌한강공원,2023-02-21 10:20,2500,3000
월드컵공원,2023-02-21 10:20,5000,5500
잠실종합운동장,2023-02-21 10:20,2000,2500
반포한강공원,2023-02-21 10:20,2500,3000
잠실한강공원,2023-02-21 10:20,3000,3500
뚝섬한강공원,2023-02-21 10:20,2500,3000
망원한강공원,2023-02-21 10:20,1000,1500
북서울꿈의숲,2023-02-21 10:20,2500,3000
종로·청계 관광특구,2023-02-21 10:20,26000,28000
이태원 관광특구,2023-02-21 10:20,8000,8500
잠실 관광특구,2023-02-21 10:20,44000,46000
명동 관광특구,2023-02-21 10:20,54000,56000
동대문 관광특구,2023-02-21 10:20,22000,24000
강남 MICE 관광특구,2023-02-21 10:20,16000,18000
홍대 관광특구,2023-02-21 10:20,38000,40000
여의도,2023-02-21 10:20,130000,135000
인사동·익선동,2023-02-21 10:20,18000,20000
DMC(디지털미디어시티),2023-02-21 10:20,24000,26000
북촌한옥마을,2023-02-21 10:25,800,900
성수카페거리,2023-02-21 10:25,10000,12000
가로수길,2023-02-21 10:25,24000,26000
압구정로데오거리,2023-02-21 10:25,20000,22000
창동 신경제 중심지,2023-02-21 10:25,24000,26000
영등포 타임스퀘어,2023-02-21 10:25,10000,12000
노량진,2023-02-21 10:25,12000,14000
쌍문동 맛집거리,2023-02-21 10:25,2500,3000
수유리 먹자골목,2023-02-21 10:25,10000,12000
낙산공원·이화마을,2023-02-21 10:25,100,200
구로디지털단지역,2023-02-21 10:25,34000,36000
선릉역,2023-02-21 10:25,54000,56000
서울역,2023-02-21 10:25,20000,22000
가산디지털단지역,2023-02-21 10:25,40000,42000
역삼역,2023-02-21 10:25,36000,38000
강남역,2023-02-21 10:25,62000,64000
고속터미널역,2023-02-21 10:25,10000,12000
용산역,2023-02-21 10:25,12000,14000
교대역,2023-02-21 10:25,14000,16000
연신내역,2023-02-21 10:25,5000,5500
신촌·이대역,2023-02-21 10:25,16000,18000
왕십리역,2023-02-21 10:25,7000,7500
신림역,2023-02-21 10:25,10000,12000
건대입구역,2023-02-21 10:25,12000,14000
신도림역,2023-02-21 10:25,3500,4000
창덕궁·종묘,2023-02-21 11:20,14000,16000
광화문·덕수궁,2023-02-21 11:20,32000,34000
경복궁·서촌마을,2023-02-21 11:20,8500,9000
서울숲공원,2023-02-21 11:20,10000,12000
남산공원,2023-02-21 11:20,16000,18000
국립중앙박물관·용산가족공원,2023-02-21 11:20,1000,1500
서울대공원,2023-02-21 11:20,2500,3000
이촌한강공원,2023-02-21 11:20,2500,3000
월드컵공원,2023-02-21 11:20,5000,5500
잠실종합운동장,2023-02-21 11:20,2000,2500
반포한강공원,2023-02-21 11:20,2000,2500
잠실한강공원,2023-02-21 11:20,3000,3500
뚝섬한강공원,2023-02-21 11:20,2500,3000
망원한강공원,2023-02-21 11:20,1000,1500
북서울꿈의숲,2023-02-21 11:20,2500,3000
종로·청계 관광특구,2023-02-21 11:20,32000,34000
이태원 관광특구,2023-02-21 11:20,9000,9500
잠실 관광특구,2023-02-21 11:20,52000,54000
명동 관광특구,2023-02-21 11:20,64000,66000
동대문 관광특구,2023-02-21 11:20,24000,26000
강남 MICE 관광특구,2023-02-21 11:20,18000,20000
홍대 관광특구,2023-02-21 11:20,44000,46000
여의도,2023-02-21 11:20,145000,150000
인사동·익선동,2023-02-21 11:20,20000,22000
DMC(디지털미디어시티),2023-02-21 11:20,26000,28000
북촌한옥마을,2023-02-21 11:20,1000,1500
성수카페거리,2023-02-21 11:20,10000,12000
가로수길,2023-02-21 11:20,28000,30000
압구정로데오거리,2023-02-21 11:20,24000,26000
창동 신경제 중심지,2023-02-21 11:20,26000,28000
영등포 타임스퀘어,2023-02-21 11:20,12000,14000
노량진,2023-02-21 11:20,14000,16000
쌍문동 맛집거리,2023-02-21 11:20,3000,3500
수유리 먹자골목,2023-02-21 11:25,10000,12000
낙산공원·이화마을,2023-02-21 11:25,100,200
구로디지털단지역,2023-02-21 11:25,36000,38000
선릉역,2023-02-21 11:25,60000,62000
서울역,2023-02-21 11:25,22000,24000
가산디지털단지역,2023-02-21 11:25,44000,46000
역삼역,2023-02-21 11:25,40000,42000
강남역,2023-02-21 11:25,68000,70000
고속터미널역,2023-02-21 11:25,14000,16000
용산역,2023-02-21 11:25,14000,16000
교대역,2023-02-21 11:25,16000,18000
연신내역,2023-02-21 11:25,5500,6000
신촌·이대역,2023-02-21 11:25,18000,20000
왕십리역,2023-02-21 11:25,7500,8000
신림역,2023-02-21 11:25,10000,12000
건대입구역,2023-02-21 11:25,12000,14000
신도림역,2023-02-21 11:25,3500,4000
창덕궁·종묘,2023-02-21 12:20,14000,16000
광화문·덕수궁,2023-02-21 12:20,36000,38000
경복궁·서촌마을,2023-02-21 12:20,10000,12000
서울숲공원,2023-02-21 12:20,10000,12000
남산공원,2023-02-21 12:20,16000,18000
국립중앙박물관·용산가족공원,2023-02-21 12:20,1000,1500
서울대공원,2023-02-21 12:20,2500,3000
이촌한강공원,2023-02-21 12:20,2500,3000
월드컵공원,2023-02-21 12:20,4000,4500
잠실종합운동장,2023-02-21 12:20,2000,2500
반포한강공원,2023-02-21 12:20,2000,2500
잠실한강공원,2023-02-21 12:20,2500,3000
뚝섬한강공원,2023-02-21 12:20,2000,2500
망원한강공원,2023-02-21 12:20,1000,1500
북서울꿈의숲,2023-02-21 12:20,2500,3000
종로·청계 관광특구,2023-02-21 12:20,38000,40000
이태원 관광특구,2023-02-21 12:20,9500,10000
잠실 관광특구,2023-02-21 12:20,58000,60000
명동 관광특구,2023-02-21 12:20,78000,80000
동대문 관광특구,2023-02-21 12:20,24000,26000
강남 MICE 관광특구,2023-02-21 12:20,22000,24000
홍대 관광특구,2023-02-21 12:20,52000,54000
여의도,2023-02-21 12:20,145000,150000
인사동·익선동,2023-02-21 12:20,26000,28000
DMC(디지털미디어시티),2023-02-21 12:20,28000,30000
북촌한옥마을,2023-02-21 12:20,1000,1500
성수카페거리,2023-02-21 12:20,12000,14000
가로수길,2023-02-21 12:20,30000,32000
압구정로데오거리,2023-02-21 12:20,26000,28000
창동 신경제 중심지,2023-02-21 12:20,26000,28000
영등포 타임스퀘어,2023-02-21 12:20,16000,18000
노량진,2023-02-21 12:20,14000,16000
쌍문동 맛집거리,2023-02-21 12:20,2500,3000
수유리 먹자골목,2023-02-21 12:20,10000,12000
낙산공원·이화마을,2023-02-21 12:20,100,200
구로디지털단지역,2023-02-21 12:20,40000,42000
선릉역,2023-02-21 12:25,62000,64000
서울역,2023-02-21 12:25,20000,22000
가산디지털단지역,2023-02-21 12:25,46000,48000
역삼역,2023-02-21 12:25,40000,42000
강남역,2023-02-21 12:25,76000,78000
고속터미널역,2023-02-21 12:25,16000,18000
용산역,2023-02-21 12:25,16000,18000
교대역,2023-02-21 12:25,18000,20000
연신내역,2023-02-21 12:25,6000,6500
신촌·이대역,2023-02-21 12:25,22000,24000
왕십리역,2023-02-21 12:25,8000,8500
신림역,2023-02-21 12:25,10000,12000
건대입구역,2023-02-21 12:25,14000,16000
신도림역,2023-02-21 12:25,5000,5500
창덕궁·종묘,2023-02-21 13:20,16000,18000
광화문·덕수궁,2023-02-21 13:20,36000,38000
경복궁·서촌마을,2023-02-21 13:20,10000,12000
서울숲공원,2023-02-21 13:20,12000,14000
남산공원,2023-02-21 13:20,16000,18000
국립중앙박물관·용산가족공원,2023-02-21 13:20,1000,1500
서울대공원,2023-02-21 13:20,2500,3000
이촌한강공원,2023-02-21 13:20,2500,3000
월드컵공원,2023-02-21 13:20,4500,5000
잠실종합운동장,2023-02-21 13:20,1500,2000
반포한강공원,2023-02-21 13:20,2000,2500
잠실한강공원,2023-02-21 13:20,2500,3000
뚝섬한강공원,2023-02-21 13:20,2000,2500
망원한강공원,2023-02-21 13:20,1000,1500
북서울꿈의숲,2023-02-21 13:20,3000,3500
종로·청계 관광특구,2023-02-21 13:20,38000,40000
이태원 관광특구,2023-02-21 13:20,10000,12000
잠실 관광특구,2023-02-21 13:20,62000,64000
명동 관광특구,2023-02-21 13:20,74000,76000
동대문 관광특구,2023-02-21 13:20,24000,26000
강남 MICE 관광특구,2023-02-21 13:20,24000,26000
홍대 관광특구,2023-02-21 13:20,58000,60000
여의도,2023-02-21 13:20,145000,150000
인사동·익선동,2023-02-21 13:20,26000,28000
DMC(디지털미디어시티),2023-02-21 13:20,30000,32000
북촌한옥마을,2023-02-21 13:20,1000,1500
성수카페거리,2023-02-21 13:20,12000,14000
가로수길,2023-02-21 13:20,32000,34000
압구정로데오거리,2023-02-21 13:20,28000,30000
창동 신경제 중심지,2023-02-21 13:20,28000,30000
영등포 타임스퀘어,2023-02-21 13:20,18000,20000
노량진,2023-02-21 13:20,14000,16000
쌍문동 맛집거리,2023-02-21 13:25,3000,3500
수유리 먹자골목,2023-02-21 13:25,10000,12000
낙산공원·이화마을,2023-02-21 13:25,100,200
구로디지털단지역,2023-02-21 13:25,38000,40000
선릉역,2023-02-21 13:25,62000,64000
서울역,2023-02-21 13:25,22000,24000
가산디지털단지역,2023-02-21 13:25,44000,46000
역삼역,2023-02-21 13:25,42000,44000
강남역,2023-02-21 13:25,76000,78000
고속터미널역,2023-02-21 13:25,18000,20000
용산역,2023-02-21 13:25,16000,18000
교대역,2023-02-21 13:25,18000,20000
연신내역,2023-02-21 13:25,6000,6500
신촌·이대역,2023-02-21 13:25,22000,24000
왕십리역,2023-02-21 13:25,9000,9500
신림역,2023-02-21 13:25,10000,12000
건대입구역,2023-02-21 13:25,16000,18000
신도림역,2023-02-21 13:25,4500,5000
창덕궁·종묘,2023-02-21 14:20,16000,18000
광화문·덕수궁,2023-02-21 14:20,32000,34000
경복궁·서촌마을,2023-02-21 14:20,10000,12000
서울숲공원,2023-02-21 14:20,12000,14000
남산공원,2023-02-21 14:20,18000,20000
국립중앙박물관·용산가족공원,2023-02-21 14:20,1000,1500
서울대공원,2023-02-21 14:20,2500,3000
이촌한강공원,2023-02-21 14:20,2500,3000
월드컵공원,2023-02-21 14:20,4500,5000
잠실종합운동장,2023-02-21 14:20,2000,2500
반포한강공원,2023-02-21 14:20,2000,2500
잠실한강공원,2023-02-21 14:20,2500,3000
뚝섬한강공원,2023-02-21 14:20,2500,3000
망원한강공원,2023-02-21 14:20,1000,1500
북서울꿈의숲,2023-02-21 14:20,2500,3000
종로·청계 관광특구,2023-02-21 14:20,38000,40000
이태원 관광특구,2023-02-21 14:20,10000,12000
잠실 관광특구,2023-02-21 14:20,62000,64000
명동 관광특구,2023-02-21 14:20,68000,70000
동대문 관광특구,2023-02-21 14:20,22000,24000
강남 MICE 관광특구,2023-02-21 14:20,22000,24000
홍대 관광특구,2023-02-21 14:20,60000,62000
여의도,2023-02-21 14:20,140000,145000
인사동·익선동,2023-02-21 14:20,26000,28000
DMC(디지털미디어시티),2023-02-21 14:20,28000,30000
북촌한옥마을,2023-02-21 14:20,1000,1500
성수카페거리,2023-02-21 14:20,12000,14000
가로수길,2023-02-21 14:20,32000,34000
압구정로데오거리,2023-02-21 14:20,28000,30000
창동 신경제 중심지,2023-02-21 14:20,28000,30000
영등포 타임스퀘어,2023-02-21 14:25,18000,20000
노량진,2023-02-21 14:25,14000,16000
쌍문동 맛집거리,2023-02-21 14:25,3000,3500
수유리 먹자골목,2023-02-21 14:25,10000,12000
낙산공원·이화마을,2023-02-21 14:25,100,200
구로디지털단지역,2023-02-21 14:25,38000,40000
선릉역,2023-02-21 14:25,60000,62000
서울역,2023-02-21 14:25,22000,24000
가산디지털단지역,2023-02-21 14:25,42000,44000
역삼역,2023-02-21 14:25,40000,42000
강남역,2023-02-21 14:25,74000,76000
고속터미널역,2023-02-21 14:25,16000,18000
용산역,2023-02-21 14:25,16000,18000
교대역,2023-02-21 14:25,16000,18000
연신내역,2023-02-21 14:25,6500,7000
신촌·이대역,2023-02-21 14:25,22000,24000
왕십리역,2023-02-21 14:25,9000,9500
신림역,2023-02-21 14:25,10000,12000
건대입구역,2023-02-21 14:25,16000,18000
신도림역,2023-02-21 14:25,4500,5000
창덕궁·종묘,2023-02-21 15:20,16000,18000
광화문·덕수궁,2023-02-21 15:20,32000,34000
경복궁·서촌마을,2023-02-21 15:20,10000,12000
서울숲공원,2023-02-21 15:20,12000,14000
남산공원,2023-02-21 15:20,18000,20000
국립중앙박물관·용산가족공원,2023-02-21 15:20,1000,1500
서울대공원,2023-02-21 15:20,2500,3000
이촌한강공원,2023-02-21 15:20,3000,3500
월드컵공원,2023-02-21 15:20,5000,5500
잠실종합운동장,2023-02-21 15:20,2000,2500
반포한강공원,2023-02-21 15:20,2500,3000
잠실한강공원,2023-02-21 15:20,2500,3000
뚝섬한강공원,2023-02-21 15:20,2500,3000
망원한강공원,2023-02-21 15:20,1500,2000
북서울꿈의숲,2023-02-21 15:20,3000,3500
종로·청계 관광특구,2023-02-21 15:20,36000,38000
이태원 관광특구,2023-02-21 15:20,10000,12000
잠실 관광특구,2023-02-21 15:20,62000,64000
명동 관광특구,2023-02-21 15:20,66000,68000
동대문 관광특구,2023-02-21 15:20,22000,24000
강남 MICE 관광특구,2023-02-21 15:20,22000,24000
홍대 관광특구,2023-02-21 15:20,62000,64000
여의도,2023-02-21 15:20,135000,140000
인사동·익선동,2023-02-21 15:20,24000,26000
DMC(디지털미디어시티),2023-02-21 15:20,28000,30000
북촌한옥마을,2023-02-21 15:20,1000,1500
성수카페거리,2023-02-21 15:20,12000,14000
가로수길,2023-02-21 15:20,32000,34000
압구정로데오거리,2023-02-21 15:20,28000,30000
창동 신경제 중심지,2023-02-21 15:20,28000,30000
영등포 타임스퀘어,2023-02-21 15:20,18000,20000
노량진,2023-02-21 15:25,14000,16000
쌍문동 맛집거리,2023-02-21 15:25,3000,3500
수유리 먹자골목,2023-02-21 15:25,12000,14000
낙산공원·이화마을,2023-02-21 15:25,200,300
구로디지털단지역,2023-02-21 15:25,36000,38000
선릉역,2023-02-21 15:25,60000,62000
서울역,2023-02-21 15:25,22000,24000
가산디지털단지역,2023-02-21 15:25,42000,44000
역삼역,2023-02-21 15:25,40000,42000
강남역,2023-02-21 15:25,74000,76000
고속터미널역,2023-02-21 15:25,18000,20000
용산역,2023-02-21 15:25,16000,18000
교대역,2023-02-21 15:25,16000,18000
연신내역,2023-02-21 15:25,7000,7500
신촌·이대역,2023-02-21 15:25,22000,24000
왕십리역,2023-02-21 15:25,9000,9500
신림역,2023-02-21 15:25,12000,14000
건대입구역,2023-02-21 15:25,16000,18000
신도림역,2023-02-21 15:25,5000,5500
창덕궁·종묘,2023-02-21 16:20,14000,16000
광화문·덕수궁,2023-02-21 16:20,32000,34000
경복궁·서촌마을,2023-02-21 16:20,10000,12000
서울숲공원,2023-02-21 16:20,14000,16000
남산공원,2023-02-21 16:20,16000,18000
국립중앙박물관·용산가족공원,2023-02-21 16:20,1000,1500
서울대공원,2023-02-21 16:20,2000,2500
이촌한강공원,2023-02-21 16:20,3000,3500
월드컵공원,2023-02-21 16:20,5500,6000
잠실종합운동장,2023-02-21 16:20,2000,2500
반포한강공원,2023-02-21 16:20,2500,3000
잠실한강공원,2023-02-21 16:20,2500,3000
뚝섬한강공원,2023-02-21 16:20,2000,2500
망원한강공원,2023-02-21 16:20,1500,2000
북서울꿈의숲,2023-02-21 16:20,3000,3500
종로·청계 관광특구,2023-02-21 16:20,34000,36000
이태원 관광특구,2023-02-21 16:20,10000,12000
잠실 관광특구,2023-02-21 16:20,62000,64000
명동 관광특구,2023-02-21 16:20,64000,66000
동대문 관광특구,2023-02-21 16:20,22000,24000
강남 MICE 관광특구,2023-02-21 16:20,22000,24000
홍대 관광특구,2023-02-21 16:20,64000,66000
여의도,2023-02-21 16:20,135000,140000
인사동·익선동,2023-02-21 16:20,24000,26000
DMC(디지털미디어시티),2023-02-21 16:20,28000,30000
북촌한옥마을,2023-02-21 16:20,1000,1500
성수카페거리,2023-02-21 16:20,12000,14000
가로수길,2023-02-21 16:25,32000,34000
압구정로데오거리,2023-02-21 16:25,26000,28000
창동 신경제 중심지,2023-02-21 16:25,30000,32000
영등포 타임스퀘어,2023-02-21 16:25,18000,20000
노량진,2023-02-21 16:25,14000,16000
쌍문동 맛집거리,2023-02-21 16:25,3000,3500
수유리 먹자골목,2023-02-21 16:25,12000,14000
낙산공원·이화마을,2023-02-21 16:25,100,200
구로디지털단지역,2023-02-21 16:25,36000,38000
선릉역,2023-02-21 16:25,58000,60000
서울역,2023-02-21 16:25,20000,22000
가산디지털단지역,2023-02-21 16:25,40000,42000
역삼역,2023-02-21 16:25,38000,40000
강남역,2023-02-21 16:25,74000,76000
고속터미널역,2023-02-21 16:25,18000,20000
용산역,2023-02-21 16:25,16000,18000
교대역,2023-02-21 16:25,16000,18000
연신내역,2023-02-21 16:25,6500,7000
신촌·이대역,2023-02-21 16:25,22000,24000
왕십리역,2023-02-21 16:25,9000,9500
신림역,2023-02-21 16:25,12000,14000
건대입구역,2023-02-21 16:25,18000,20000
신도림역,2023-02-21 16:25,5000,5500
창덕궁·종묘,2023-02-21 17:20,14000,16000
광화문·덕수궁,2023-02-21 17:20,30000,32000
경복궁·서촌마을,2023-02-21 17:20,9500,10000
서울숲공원,2023-02-21 17:20,12000,14000
남산공원,2023-02-21 17:20,16000,18000
국립중앙박물관·용산가족공원,2023-02-21 17:20,800,900
서울대공원,2023-02-21 17:20,1500,2000
이촌한강공원,2023-02-21 17:20,3500,4000
월드컵공원,2023-02-21 17:20,5000,5500
잠실종합운동장,2023-02-21 17:20,1500,2000
반포한강공원,2023-02-21 17:20,3000,3500
잠실한강공원,2023-02-21 17:20,2500,3000
뚝섬한강공원,2023-02-21 17:20,2500,3000
망원한강공원,2023-02-21 17:20,1500,2000
북서울꿈의숲,2023-02-21 17:20,3000,3500
종로·청계 관광특구,2023-02-21 17:20,34000,36000
이태원 관광특구,2023-02-21 17:20,10000,12000
잠실 관광특구,2023-02-21 17:20,60000,62000
명동 관광특구,2023-02-21 17:20,60000,62000
동대문 관광특구,2023-02-21 17:20,22000,24000
강남 MICE 관광특구,2023-02-21 17:25,20000,22000
홍대 관광특구,2023-02-21 17:25,68000,70000
여의도,2023-02-21 17:25,125000,130000
인사동·익선동,2023-02-21 17:25,24000,26000
DMC(디지털미디어시티),2023-02-21 17:25,28000,30000
북촌한옥마을,2023-02-21 17:25,900,1000
성수카페거리,2023-02-21 17:25,12000,14000
가로수길,2023-02-21 17:25,32000,34000
압구정로데오거리,2023-02-21 17:25,26000,28000
창동 신경제 중심지,2023-02-21 17:25,30000,32000
영등포 타임스퀘어,2023-02-21 17:25,18000,20000
노량진,2023-02-21 17:25,16000,18000
쌍문동 맛집거리,2023-02-21 17:25,3000,3500
수유리 먹자골목,2023-02-21 17:25,12000,14000
낙산공원·이화마을,2023-02-21 17:25,100,200
구로디지털단지역,2023-02-21 17:25,34000,36000
선릉역,2023-02-21 17:25,56000,58000
서울역,2023-02-21 17:25,20000,22000
가산디지털단지역,2023-02-21 17:25,40000,42000
역삼역,2023-02-21 17:25,38000,40000
강남역,2023-02-21 17:25,76000,78000
고속터미널역,2023-02-21 17:25,16000,18000
용산역,2023-02-21 17:25,16000,18000
교대역,2023-02-21 17:25,18000,20000
연신내역,2023-02-21 17:25,7000,7500
신촌·이대역,2023-02-21 17:25,24000,26000
왕십리역,2023-02-21 17:25,10000,12000
신림역,2023-02-21 17:25,12000,14000
건대입구역,2023-02-21 17:25,20000,22000
신도림역,2023-02-21 17:25,5500,6000
창덕궁·종묘,2023-02-21 18:20,12000,14000
광화문·덕수궁,2023-02-21 18:20,36000,38000
경복궁·서촌마을,2023-02-21 18:20,10000,12000
서울숲공원,2023-02-21 18:20,10000,12000
남산공원,2023-02-21 18:20,14000,16000
국립중앙박물관·용산가족공원,2023-02-21 18:20,800,900
서울대공원,2023-02-21 18:20,1000,1500
이촌한강공원,2023-02-21 18:20,3500,4000
월드컵공원,2023-02-21 18:20,4000,4500
잠실종합운동장,2023-02-21 18:20,2000,2500
반포한강공원,2023-02-21 18:20,2500,3000
잠실한강공원,2023-02-21 18:20,3000,3500
뚝섬한강공원,2023-02-21 18:20,4000,4500
망원한강공원,2023-02-21 18:20,1000,1500
북서울꿈의숲,2023-02-21 18:20,3000,3500
종로·청계 관광특구,2023-02-21 18:20,34000,36000
이태원 관광특구,2023-02-21 18:20,10000,12000
잠실 관광특구,2023-02-21 18:20,58000,60000
명동 관광특구,2023-02-21 18:20,60000,62000
동대문 관광특구,2023-02-21 18:20,22000,24000
강남 MICE 관광특구,2023-02-21 18:20,18000,20000
홍대 관광특구,2023-02-21 18:20,74000,76000
여의도,2023-02-21 18:20,110000,115000
인사동·익선동,2023-02-21 18:20,24000,26000
DMC(디지털미디어시티),2023-02-21 18:20,28000,30000
북촌한옥마을,2023-02-21 18:20,900,1000
성수카페거리,2023-02-21 18:20,14000,16000
가로수길,2023-02-21 18:20,32000,34000
압구정로데오거리,2023-02-21 18:20,26000,28000
창동 신경제 중심지,2023-02-21 18:20,30000,32000
영등포 타임스퀘어,2023-02-21 18:20,18000,20000
노량진,2023-02-21 18:20,18000,20000
쌍문동 맛집거리,2023-02-21 18:25,4000,4500
수유리 먹자골목,2023-02-21 18:25,12000,14000
낙산공원·이화마을,2023-02-21 18:25,200,300
구로디지털단지역,2023-02-21 18:25,30000,32000
선릉역,2023-02-21 18:25,56000,58000
서울역,2023-02-21 18:25,14000,16000
가산디지털단지역,2023-02-21 18:25,42000,44000
역삼역,2023-02-21 18:25,34000,36000
강남역,2023-02-21 18:25,80000,82000
고속터미널역,2023-02-21 18:25,18000,20000
용산역,2023-02-21 18:25,18000,20000
교대역,2023-02-21 18:25,18000,20000
연신내역,2023-02-21 18:25,8500,9000
신촌·이대역,2023-02-21 18:25,30000,32000
왕십리역,2023-02-21 18:25,12000,14000
신림역,2023-02-21 18:25,16000,18000
건대입구역,2023-02-21 18:25,24000,26000
신도림역,2023-02-21 18:25,9000,9500
창덕궁·종묘,2023-02-21 19:20,9500,10000
광화문·덕수궁,2023-02-21 19:20,20000,22000
경복궁·서촌마을,2023-02-21 19:20,9500,10000
서울숲공원,2023-02-21 19:20,10000,12000
남산공원,2023-02-21 19:20,12000,14000
국립중앙박물관·용산가족공원,2023-02-21 19:20,700,800
서울대공원,2023-02-21 19:20,1000,1500
이촌한강공원,2023-02-21 19:20,3000,3500
월드컵공원,2023-02-21 19:20,3500,4000
잠실종합운동장,2023-02-21 19:20,2500,3000
반포한강공원,2023-02-21 19:20,2500,3000
잠실한강공원,2023-02-21 19:20,3000,3500
뚝섬한강공원,2023-02-21 19:20,3000,3500
망원한강공원,2023-02-21 19:20,1000,1500
북서울꿈의숲,2023-02-21 19:20,3000,3500
종로·청계 관광특구,2023-02-21 19:20,26000,28000
이태원 관광특구,2023-02-21 19:20,9500,10000
잠실 관광특구,2023-02-21 19:20,54000,56000
명동 관광특구,2023-02-21 19:20,42000,44000
동대문 관광특구,2023-02-21 19:20,20000,22000
강남 MICE 관광특구,2023-02-21 19:20,14000,16000
홍대 관광특구,2023-02-21 19:20,72000,74000
여의도,2023-02-21 19:20,78000,80000
인사동·익선동,2023-02-21 19:20,18000,20000
DMC(디지털미디어시티),2023-02-21 19:20,20000,22000
북촌한옥마을,2023-02-21 19:20,800,900
성수카페거리,2023-02-21 19:20,10000,12000
가로수길,2023-02-21 19:25,28000,30000
압구정로데오거리,2023-02-21 19:25,22000,24000
창동 신경제 중심지,2023-02-21 19:25,30000,32000
영등포 타임스퀘어,2023-02-21 19:25,16000,18000
노량진,2023-02-21 19:25,16000,18000
쌍문동 맛집거리,2023-02-21 19:25,4000,4500
수유리 먹자골목,2023-02-21 19:25,12000,14000
낙산공원·이화마을,2023-02-21 19:25,200,300
구로디지털단지역,2023-02-21 19:25,20000,22000
선릉역,2023-02-21 19:25,40000,42000
서울역,2023-02-21 19:25,9500,10000
가산디지털단지역,2023-02-21 19:25,24000,26000
역삼역,2023-02-21 19:25,24000,26000
강남역,2023-02-21 19:25,76000,78000
고속터미널역,2023-02-21 19:25,16000,18000
용산역,2023-02-21 19:25,14000,16000
교대역,2023-02-21 19:25,16000,18000
연신내역,2023-02-21 19:25,8500,9000
신촌·이대역,2023-02-21 19:25,28000,30000
왕십리역,2023-02-21 19:25,12000,14000
신림역,2023-02-21 19:25,16000,18000
건대입구역,2023-02-21 19:25,26000,28000
신도림역,2023-02-21 19:25,8000,8500
창덕궁·종묘,2023-02-21 20:20,7500,8000
광화문·덕수궁,2023-02-21 20:20,16000,18000
경복궁·서촌마을,2023-02-21 20:20,8000,8500
서울숲공원,2023-02-21 20:20,8500,9000
남산공원,2023-02-21 20:20,10000,12000
국립중앙박물관·용산가족공원,2023-02-21 20:20,500,600
서울대공원,2023-02-21 20:20,900,1000
이촌한강공원,2023-02-21 20:20,2500,3000
월드컵공원,2023-02-21 20:20,3000,3500
잠실종합운동장,2023-02-21 20:20,2500,3000
반포한강공원,2023-02-21 20:20,2000,2500
